@W: FA279 |Inconsistent Quartus device library version: Verilog/VHDL compiled using quartus_prime223 device library, but clearbox version is quartus_prime221.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[963].havereset_q[963] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[962].havereset_q[962] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[961].havereset_q[961] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[960].havereset_q[960] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[959].havereset_q[959] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[958].havereset_q[958] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[957].havereset_q[957] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[956].havereset_q[956] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[955].havereset_q[955] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[954].havereset_q[954] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[953].havereset_q[953] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[952].havereset_q[952] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[951].havereset_q[951] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[950].havereset_q[950] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[949].havereset_q[949] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[948].havereset_q[948] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[947].havereset_q[947] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[946].havereset_q[946] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[945].havereset_q[945] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[944].havereset_q[944] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[943].havereset_q[943] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[942].havereset_q[942] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[941].havereset_q[941] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[940].havereset_q[940] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[939].havereset_q[939] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[938].havereset_q[938] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[937].havereset_q[937] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[936].havereset_q[936] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[935].havereset_q[935] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[934].havereset_q[934] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[933].havereset_q[933] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[932].havereset_q[932] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[931].havereset_q[931] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[930].havereset_q[930] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[929].havereset_q[929] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[928].havereset_q[928] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[927].havereset_q[927] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[926].havereset_q[926] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[925].havereset_q[925] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[924].havereset_q[924] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[923].havereset_q[923] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[922].havereset_q[922] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[921].havereset_q[921] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[920].havereset_q[920] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[919].havereset_q[919] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[918].havereset_q[918] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: BN132 :"/home/victor/pulp_shared_vm/pulp_box/pulpissimo/ips/riscv-dbg/src/dm_csrs.sv":580:8:580:16|Removing sequential instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[917].havereset_q[917] because it is equivalent to instance i_pulpissimo.soc_domain_i.pulp_soc_i.i_dm_top.i_dm_csrs.gen_havereset[1000].havereset_q[1000]. To keep the instance, apply constraint syn_preserve=1 on the instance.
